Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
49,25.98564338684082,22.222980499267578,91.40399932861328,4.095977058055248,3.1154706583651355,33.35413399342561,-23.541939,10.868332,16.655113,36.46624,2.001527,-5.719418,10.23367,-12.526164,-32.28841,6.7261434,-4.792765,6.192231,2.6371868,4.709155,16.673828,1.8553647,13.449067,-28.121138,51.559315,-5.3946013,4.8601956,9.603807,-2.013662,-21.555248,25.722326,56.013393,10.864032,2.2344692,-12.213787
50,28.489498138427734,23.817276000976562,90.83625793457031,3.990896230028994,3.5960210628181146,32.14956847385673,-23.29898,9.487217,16.766874,23.498135,7.008318,-6.894957,11.86097,-12.301398,-30.404753,6.678814,-6.273298,7.0846167,3.5596433,4.978765,17.688093,2.203282,13.681584,-27.291624,50.340755,-5.438403,5.1803207,10.151519,-3.208579,-22.713507,25.774977,53.84452,11.057877,2.7519522,-12.709118
51,31.070127487182617,25.53028106689453,89.87728881835938,3.097446965337986,4.08021105367468,30.460286119651514,-20.66682,9.079777,17.38309,8.149662,12.775683,-8.080496,13.494017,-11.2768955,-27.714916,6.6427913,-8.574461,7.3450775,5.003792,6.1328516,18.243513,3.1336446,13.877834,-26.741043,48.842503,-5.6604676,5.692367,11.080882,-3.8205566,-23.72643,26.317728,51.25177,10.385036,3.1351132,-13.359958
52,33.6584587097168,27.330795288085938,88.55365753173828,1.453992977285923,4.536492942832072,28.296862556908444,-22.534384,11.275381,17.12266,5.7134967,11.55845,-9.470342,15.089364,-9.666651,-24.28215,6.7299,-10.64616,7.3202105,6.4959917,7.516728,18.681557,4.373936,14.033718,-25.749361,46.56863,-5.8691044,6.096734,12.091252,-4.572019,-24.21936,26.363737,49.059933,10.171209,3.4227762,-13.652246
53,36.17851257324219,29.133193969726562,87.27020263671875,0.7124676086800247,5.63515975213575,26.384336468885152,-23.864792,12.460641,17.668497,5.555066,9.425398,-9.81522,16.362589,-9.667625,-22.84181,6.8558984,-12.199762,7.427844,7.2704873,8.223866,18.962076,4.5121355,14.294353,-25.532572,44.856148,-5.9710093,6.218225,13.2706,-4.7191377,-24.52332,26.711893,47.012943,10.711872,3.252453,-14.938075
54,38.56180191040039,30.897489547729492,86.23434448242188,0.06311184007734881,6.104699211263671,25.028716341726017,-24.2612,12.583613,18.066689,5.4914217,10.082535,-9.005906,18.627626,-9.993696,-21.396544,7.1746874,-11.989063,7.86027,7.184231,8.50966,19.495176,4.0801163,14.581292,-24.090597,42.744877,-7.837361,6.8242764,14.604531,-5.0740094,-24.672804,26.423464,45.620995,11.775982,3.6033988,-15.0931425
55,40.77959060668945,32.58844757080078,85.53234100341797,-0.33901660164509584,6.142654973768199,24.229539153856372,-23.645237,11.38046,17.177866,5.5720367,13.212279,-7.130311,19.228092,-11.610425,-22.521547,10.948787,-11.849169,8.726251,6.2600017,8.382301,20.310047,2.5075839,14.9352255,-23.248339,41.687813,-8.311023,6.7770047,15.194474,-5.483871,-24.706232,26.235699,44.379,12.017621,3.7992916,-15.50995
56,42.83557891845703,34.165069580078125,85.17879486083984,0.17938168235766266,6.416347581118246,23.3033294283677,-22.951096,9.636977,17.612757,5.5140624,18.076395,-4.545678,13.969088,-15.816287,-22.576015,25.097628,-13.061405,9.497428,5.1131334,7.4462895,21.812946,-0.005626913,15.549827,-21.797115,40.88273,-8.4848795,7.2227054,15.443744,-7.229712,-24.718336,25.54976,44.177326,12.567194,3.777631,-15.177591
57,44.77572250366211,35.60487747192383,84.92830657958984,1.4626018222649835,7.147893143344854,21.73308602754936,-22.655718,8.117606,17.743614,5.6453075,21.664497,-3.0168984,5.0046897,-20.60905,-19.991844,43.788086,-12.902208,9.000239,3.8864372,6.0825224,24.2459,-4.9133205,16.289953,-20.624493,41.545654,-7.926342,7.3698106,16.187943,-11.2282915,-24.778784,25.067568,44.789303,11.299604,3.8541458,-15.237825
58,46.67385482788086,36.90052795410156,85.04509735107422,2.415159355962508,7.959535146308869,19.5447987537358,-23.52596,7.8643246,17.634428,10.233826,19.939112,-2.1660523,-4.4082317,-23.951584,-17.41472,58.288948,-11.615753,8.60434,3.0541902,5.144733,26.886066,-10.2754135,17.170383,-20.04377,42.940094,-8.65019,6.9761477,17.76685,-15.8701315,-24.94352,25.228228,44.871353,11.585092,3.0180645,-16.487553
59,48.625938415527344,38.07417297363281,85.44982147216797,2.304342489961309,9.838001008723976,18.020354973648573,-24.337631,8.358046,18.147495,12.496252,17.46089,-2.0791156,-12.617493,-26.166697,-16.893585,64.49101,-13.532157,8.095411,2.215994,4.750522,29.793802,-17.097902,18.09358,-20.007889,45.284344,-9.66251,6.7764435,18.35768,-21.229824,-24.997288,24.489382,44.53819,10.908055,3.5224984,-16.912264
60,50.681514739990234,39.10216522216797,85.74541473388672,2.087779136593,12.771348589941553,16.735486795949104,-25.83584,8.894604,18.863665,13.768288,15.025503,-2.7044837,-20.46044,-27.514753,-16.94951,64.890976,-14.583336,8.866,1.9270061,4.6042514,29.793802,-24.23472,18.437468,-22.20595,50.516857,-11.160903,6.5615473,18.123903,-26.863523,-24.64584,24.832716,47.107647,11.170646,3.815486,-16.787546
61,52.8404655456543,39.97607421875,85.94635772705078,1.9181894096080179,15.825852310369065,16.026722172407435,-27.104744,9.405264,20.072054,14.221629,12.861063,-2.8100307,-27.53871,-26.982643,-16.595959,60.89484,-14.288463,9.788186,1.4584955,4.5354834,29.793802,-30.812153,18.388517,-24.592937,55.084385,-13.550487,6.1466146,18.331207,-32.60726,-24.04747,25.409641,49.60587,11.581686,4.5171075,-16.878195
62,55.07861328125,40.704673767089844,86.13167572021484,1.2598331184170404,19.491211508988872,16.367649062932266,-28.33274,9.980332,21.077358,12.480982,11.02682,-3.2540712,-32.418434,-24.765562,-16.172329,50.26509,-11.59435,10.542118,1.3410225,4.744275,29.793802,-38.09546,18.023638,-26.901918,59.63078,-16.792137,6.0137787,18.68698,-38.347813,-23.351826,26.529919,52.063595,11.716289,5.2518926,-17.367542
63,57.3079719543457,41.255165100097656,86.2234878540039,0.6628696501292606,23.145262686614064,16.009640934455113,-30.495974,10.896866,21.361372,12.840116,8.774256,-2.8465319,-34.73159,-21.953993,-14.290304,37.898346,-6.932192,11.257195,1.2565405,4.76623,29.793802,-44.642982,17.435953,-29.571575,63.687004,-20.263123,5.817336,18.348026,-43.319702,-22.53599,27.767235,54.384857,13.223716,4.6558347,-17.889477
64,59.43783950805664,41.61847686767578,85.82428741455078,1.2322723995633504,26.710703783375553,17.361285900266424,-33.343197,10.555209,20.72343,13.824749,6.623112,-3.0474222,-34.81746,-20.367517,-14.249896,23.166107,-1.0392752,11.105295,0.8660993,4.566235,29.793802,-50.76629,16.705082,-32.908207,67.5577,-21.070528,5.0649066,16.510487,-48.555958,-21.69104,28.920723,56.990616,14.860558,4.269109,-18.321363
65,61.35317611694336,41.800880432128906,85.19219970703125,1.9511087392690494,29.854246379408362,18.402486531347684,-36.916492,10.416717,19.239738,16.856646,4.5775886,-3.674706,-36.70413,-19.783394,-13.407559,18.016869,2.6439345,11.594516,0.39289176,4.0360613,29.793802,-55.4511,15.950202,-35.656315,70.22269,-22.708675,4.0038786,16.312946,-53.352074,-20.796944,30.168926,60.021862,16.08849,4.1627994,-18.251678
66,62.98375701904297,41.82738494873047,84.28284454345703,2.449784117756637,32.91036751288713,19.070868003190878,-41.82145,11.109216,17.79105,22.585072,1.9634466,-4.5027547,-40.534195,-19.758766,-12.239565,19.610237,2.6023293,11.479829,0.21002518,3.6197114,29.793802,-60.15115,15.370218,-37.771835,72.502426,-24.384823,3.502549,15.962735,-57.737804,-20.06193,31.507166,62.747272,17.86881,3.7101533,-18.023916
67,64.29713439941406,41.72869110107422,82.89082336425781,2.387932207118883,35.809110882297574,19.416459794420643,-48.490654,12.613182,15.368171,31.57615,-1.9267246,-5.1740475,-47.28705,-20.291288,-11.139509,28.346277,-0.64213985,10.579095,0.40580878,3.3989596,29.793802,-64.55409,14.997897,-39.59168,74.2579,-25.239628,3.1668346,16.344759,-61.815067,-19.527256,32.972473,64.59739,18.154316,3.5672402,-19.311028
68,65.30616760253906,41.524478912353516,81.13257598876953,1.7115859761042946,38.207481629047564,18.981071634095656,-55.368122,14.416999,12.444046,41.408325,-6.1367917,-6.563107,-54.03891,-20.884798,-10.782595,38.38491,-4.437337,9.909111,0.6647941,3.2002494,29.793802,-68.57556,14.818371,-41.709034,75.566505,-26.4129,2.5096662,16.160988,-65.353836,-19.138683,34.549366,66.18756,19.288023,3.183884,-18.52921
69,66.05269622802734,41.23504638671875,79.30351257324219,1.2314005956979717,40.50292796509148,19.083491070894738,-61.583073,16.396046,10.841091,49.68788,-9.270855,-6.4384384,-60.240086,-21.366632,-10.029746,47.349216,-7.5863657,9.849505,0.9874874,3.2506428,29.793802,-71.23403,14.64121,-42.27881,75.7729,-27.850754,2.0271077,17.00195,-68.44348,-18.84254,35.96398,67.7155,20.861773,3.0180337,-18.894146
70,66.57735443115234,40.86821365356445,77.44560241699219,1.0270894912368533,42.23531230224405,19.014617671407887,-66.98542,17.380884,8.583854,56.90022,-12.456842,-6.4389806,-65.597694,-21.625189,-8.7695875,55.08155,-10.602091,9.465755,1.2514848,3.0914853,29.793802,-73.53278,14.597244,-42.982037,76.02842,-28.801674,1.8103925,17.91428,-70.70464,-18.642427,37.167114,68.27841,20.860851,3.3516471,-19.647165
71,66.92864227294922,40.4337158203125,75.41698455810547,0.651320158143183,44.181271400289766,19.12869648822565,-72.27905,18.787258,6.9662933,63.23748,-15.668578,-6.3528543,-70.680504,-21.49422,-7.683135,61.876915,-13.828627,9.389771,1.535292,2.9457374,29.793802,-75.24436,14.569196,-43.96519,76.319595,-30.388422,1.4224315,18.569517,-72.43883,-18.38988,38.296215,68.8604,21.356318,3.5040154,-20.074812
72,67.13117218017578,39.914642333984375,73.43323516845703,1.2623162878354948,45.58826716085941,20.017322356612368,-77.270775,19.379225,5.400713,69.5457,-18.382164,-5.6672635,-75.49903,-22.167936,-6.380184,68.77695,-16.780146,8.671817,1.5879742,2.8793228,29.793802,-76.81923,14.646357,-44.523373,76.43107,-31.719423,1.0211601,19.333502,-74.071075,-18.263416,39.42957,69.051735,21.874193,3.4817092,-21.054054
73,67.20684051513672,39.31271743774414,71.34647369384766,1.4008959810827049,46.33919195135912,20.428089691814275,-81.60334,20.019024,3.3674583,75.569916,-20.986277,-5.703511,-79.498024,-22.324104,-5.2497725,75.27134,-19.667515,8.619282,1.644107,2.661093,29.793802,-78.19195,14.838447,-45.056248,76.7651,-33.557083,0.4560704,20.13955,-75.16356,-18.204704,40.33893,69.13643,23.21436,2.6757884,-22.359274
74,67.17789459228516,38.62855529785156,69.15973663330078,1.7850674816052716,46.70256889788117,21.292551813655912,-85.816925,20.955616,1.667741,81.69164,-23.500366,-5.071665,-83.20118,-22.871569,-4.274189,81.97185,-22.34429,8.208095,1.7098073,2.7086573,29.793802,-79.110306,15.046922,-45.177036,77.14918,-35.88547,-0.09337707,20.710518,-75.90432,-18.202269,41.198406,69.25445,24.98081,1.8709091,-22.813942
75,67.06553649902344,37.870792388916016,67.18147277832031,2.264230689695899,46.62340133241584,21.951292496932503,-89.503456,21.468285,-0.26518223,87.22401,-25.661068,-4.91367,-86.24501,-22.658413,-2.9081984,87.64765,-24.672976,8.490724,1.8112403,2.5265384,29.793802,-80.17694,15.384426,-45.971474,77.521965,-36.724354,-0.75406927,21.183104,-76.53272,-18.276785,41.835625,69.16563,25.93564,1.1525565,-24.087315
76,66.89093017578125,37.07002258300781,65.07978820800781,3.0515177522540964,46.54086387919333,23.256548798861413,-93.10692,22.15061,-1.7797604,92.25862,-27.633173,-4.5747795,-89.327415,-22.697214,-1.5657182,93.49063,-27.02453,8.445569,1.6455463,2.447307,29.793802,-80.93157,15.732058,-46.427433,77.97028,-38.640087,-1.3584346,21.28861,-77.13121,-18.368887,42.530342,69.212906,27.158926,0.8689161,-24.070469
77,66.67689514160156,36.2624626159668,62.84547424316406,4.315980784217071,46.28852913775642,24.985541016806714,-96.63349,22.016563,-3.482264,97.25374,-29.430521,-4.7532787,-92.36865,-22.899864,0.096728355,99.39866,-29.623308,8.339846,1.2507325,1.9242462,29.793802,-81.581024,16.15097,-47.324505,79.02264,-41.271114,-2.2386653,20.840014,-77.19781,-18.326056,43.042843,68.67775,29.04454,0.39615095,-25.73144
78,66.43830871582031,35.485477447509766,60.424495697021484,5.51463162321159,45.019542258883256,26.815688337858322,-99.555664,22.927261,-4.7865944,102.7304,-31.964464,-5.2810545,-94.86085,-22.621588,2.2852893,105.970375,-32.132275,8.582963,0.78640664,1.5631558,29.793802,-82.1242,16.727528,-46.956276,79.23111,-43.11887,-2.2375803,21.511787,-77.30627,-18.48535,42.186733,68.160995,28.52618,1.0289658,-26.814356
79,66.20508575439453,34.78818130493164,58.201568603515625,7.407228457056799,43.22240654053866,29.07468333497058,-101.8638,22.411509,-6.0870705,107.862755,-33.492016,-5.6113725,-96.40461,-23.358414,4.500726,111.769684,-35.208904,8.834726,0.4206728,0.8086706,29.793802,-82.55851,17.402573,-46.886494,79.663605,-46.007015,-3.056426,20.314419,-76.79695,-18.52791,42.015835,67.008514,30.678465,0.6247554,-26.37624
80,66.01525115966797,34.21105194091797,56.08151626586914,8.471922890746315,42.456215682987505,29.392013871398163,-104.232765,22.388851,-7.6498933,112.48376,-34.7308,-6.1751866,-98.62401,-23.600237,6.121076,116.51702,-37.20547,9.398435,-0.120449044,-0.07763207,29.793802,-82.492584,18.08205,-46.72362,79.79892,-46.86216,-4.205937,20.457588,-75.92219,-18.311613,41.79354,65.45397,28.522757,0.74809515,-27.390354
81,65.85684967041016,33.77519607543945,54.18898391723633,9.315347647736518,41.13288780924728,29.54284350851689,-105.64822,21.585548,-9.391168,116.71067,-35.966034,-7.29534,-99.950645,-23.796143,7.759605,120.89282,-39.154472,9.722648,-0.6723306,-0.8248377,29.793802,-82.25659,18.741001,-46.85542,79.7878,-47.570263,-5.1849966,19.872824,-75.25531,-18.032219,40.93957,64.6931,29.18152,0.18353191,-27.803778
82,65.73997497558594,33.48054504394531,52.384822845458984,9.392635626806813,40.24546561106976,29.082119544715272,-107.20107,21.586702,-11.309497,120.66533,-37.13678,-8.121202,-101.18472,-24.17161,8.565655,124.712524,-40.85385,10.406419,-1.0717726,-1.4841324,29.793802,-82.05819,19.41272,-46.399086,79.2223,-47.89458,-6.1509705,20.916258,-74.58551,-17.69343,40.51079,63.706947,27.692715,0.3712584,-28.12885
83,65.66264343261719,33.30506896972656,50.9017219543457,10.084303640679302,39.476259596531555,29.565024672830013,-108.3311,20.503412,-12.528225,123.74559,-37.954296,-8.988472,-102.17117,-24.731298,9.875051,127.91585,-42.359253,11.071508,-1.4868801,-2.029754,29.793802,-81.50233,20.024052,-45.79003,78.44639,-49.935528,-6.8049564,20.89043,-73.96149,-17.348486,39.69945,62.74056,27.62916,0.59016174,-28.446665
84,65.61146545410156,33.21294403076172,49.791744232177734,10.311027619059674,38.75845254557682,29.418504771926443,-108.97025,19.892092,-13.659091,126.199486,-38.442455,-9.521896,-102.6238,-24.631834,10.833004,130.2079,-43.514523,12.028771,-1.9323808,-2.5881047,29.793802,-80.91257,20.553328,-45.49721,77.83069,-51.586857,-7.1301837,21.217342,-73.128525,-16.923666,39.402424,61.48205,27.913523,0.7112059,-29.409071
85,65.58103942871094,33.174072265625,48.99073791503906,10.957483395707287,38.62489058926239,29.39737423318009,-109.51757,19.42131,-13.992157,127.840004,-38.784214,-9.745447,-103.5201,-25.238865,11.762165,131.79048,-44.118034,12.368188,-2.4027557,-3.1183314,29.793802,-80.53921,21.064808,-44.995087,77.27513,-53.92178,-7.9499135,21.333838,-72.65607,-16.48966,39.206173,60.53476,28.505835,0.9735432,-30.069603
86,65.53076934814453,33.16881561279297,48.5619010925293,10.46731291520003,37.98757978888445,29.137921724079295,-109.49971,19.075623,-14.885804,128.85423,-38.910393,-10.7994795,-103.18695,-24.872965,11.846297,132.7424,-44.209698,13.260578,-2.582649,-3.2909405,29.793802,-79.73376,21.435429,-44.614563,76.465454,-52.770233,-7.383144,22.100636,-71.67771,-16.03292,38.488155,60.610455,27.337053,1.4686933,-30.286465
87,65.4815673828125,33.16607666015625,48.461551666259766,11.39740713024949,38.08551439773589,29.749377133669185,-109.75661,18.752098,-14.126668,129.07571,-38.556858,-9.859997,-103.56552,-24.986637,12.702455,132.85823,-44.348873,13.716503,-3.1636014,-3.5862594,29.793802,-79.44506,21.743546,-44.105385,76.19059,-55.93371,-7.9574065,21.883512,-71.49416,-15.645921,38.53025,60.276554,30.409073,1.4041272,-31.422106
88,65.3836441040039,33.16739273071289,48.26095962524414,11.757874464634941,37.67753187178081,30.074652494422217,-109.79898,18.559067,-13.910991,129.55698,-38.297874,-9.889576,-103.48515,-24.843275,13.38078,133.327,-44.330303,14.127889,-3.4032302,-3.7487607,29.793802,-78.72395,21.936295,-43.669765,75.46125,-56.61581,-7.7505603,22.137445,-70.880775,-15.28125,38.305096,60.11415,30.933048,1.7427241,-31.450838
89,65.23344421386719,33.18402862548828,48.280982971191406,10.928489193820834,37.05490441571032,29.22997262958579,-109.534874,18.577187,-14.631729,130.017,-37.73329,-10.056689,-103.07832,-24.555164,12.964758,133.39796,-43.543858,14.399526,-3.142264,-3.4394927,29.793802,-77.843445,22.007708,-43.393093,75.12336,-56.103046,-7.376734,23.17993,-70.26943,-14.899444,38.28625,60.39086,32.2968,1.5035996,-31.824333
90,65.05760955810547,33.21392059326172,48.2653694152832,11.672631865270017,36.63132714354339,29.882264510488614,-109.30121,18.173386,-13.7321615,129.98712,-37.246326,-10.241158,-103.40328,-25.484076,13.873248,133.63303,-43.30545,14.187052,-3.6002667,-3.8029604,29.793802,-77.41571,22.026915,-42.896717,74.26648,-56.22703,-7.210936,23.264133,-70.01439,-14.558841,38.080334,60.242348,31.788033,2.354845,-32.784023
91,64.84783935546875,33.26512145996094,48.08900833129883,11.56699369733624,36.21188730417112,29.608220744850716,-109.31584,18.887669,-13.585239,130.48262,-37.678635,-10.43787,-103.38636,-25.126581,14.246258,133.91068,-43.070248,14.697381,-3.4671063,-3.432193,29.793802,-76.78903,21.9781,-42.416813,73.41061,-55.69991,-7.5343256,24.43304,-70.03583,-14.3547735,38.504,60.732803,30.027205,2.3202956,-32.298763
92,64.62030029296875,33.36012649536133,48.27752685546875,10.868984384324342,35.9332511004047,29.037409591578665,-109.31983,19.284462,-13.732487,130.54224,-37.49143,-10.076004,-103.11493,-25.461298,13.636131,133.38055,-42.482044,15.000033,-3.280703,-3.1510148,29.793802,-76.51408,21.955215,-41.674587,72.66368,-55.72311,-6.981294,24.828833,-69.8462,-14.327108,38.134117,60.805477,30.440075,2.0836103,-33.186176
93,64.37705993652344,33.48239517211914,48.31103515625,10.133943321928152,34.942656932725654,28.653544873519515,-108.66038,19.450754,-13.970498,130.84662,-37.871216,-10.189601,-102.289276,-25.350588,13.646339,133.42674,-42.8282,14.938552,-3.364828,-2.9424121,29.793802,-75.826096,21.850395,-41.09798,72.047066,-54.922245,-6.8608127,25.206877,-69.31676,-14.301608,38.065884,60.698708,29.014025,1.9559513,-32.965755
94,64.15982055664062,33.63650131225586,48.28112030029297,9.727660113236512,35.229928087688855,27.95542078324847,-109.11243,20.567934,-13.807457,131.14505,-37.712708,-9.50973,-102.836815,-25.302471,13.567447,133.18127,-42.946495,14.430775,-3.228527,-2.9226122,29.793802,-76.29782,21.8428,-40.385006,71.77002,-51.411674,-6.3510585,25.631514,-69.423,-14.261454,37.33257,60.92208,30.850956,1.8823164,-31.38976
95,63.92884063720703,33.8024787902832,48.602752685546875,9.54252546655344,34.51626776406243,27.715178866521544,-108.01422,20.072573,-13.304839,130.80908,-37.532017,-10.344799,-102.172424,-25.192759,13.636775,132.54465,-42.040997,15.000033,-3.5209603,-2.9058027,29.793802,-75.81263,21.73873,-40.54013,71.02653,-54.55144,-7.132998,25.400824,-69.24738,-14.3082695,36.720276,60.783962,31.533192,1.5560297,-33.685226
96,63.71936798095703,34.008018493652344,48.84653854370117,9.223727552718206,34.496484985258625,27.25206953574958,-107.898415,20.528494,-12.901771,130.7742,-37.173794,-8.922731,-102.04213,-25.171194,13.574504,131.84163,-41.85912,15.000033,-3.6719453,-3.0101886,29.793802,-76.40833,21.782366,-40.3744,70.68752,-55.941673,-7.513151,24.699516,-69.39377,-14.446748,35.680264,59.92833,36.329082,0.5294433,-34.62885
97,63.50614547729492,34.23136901855469,48.876827239990234,8.777783708289418,34.08300251624958,26.383246609186912,-107.35065,20.958574,-12.780124,131.17331,-37.53715,-8.54855,-101.96171,-25.163712,13.679343,131.64348,-41.75455,15.000033,-3.924221,-3.222064,29.793802,-76.84267,21.9585,-40.04107,70.36408,-56.040886,-8.137008,23.881704,-69.52738,-14.657913,35.417862,59.009445,36.761837,-0.010205077,-35.031075
98,63.295196533203125,34.477909088134766,48.7669563293457,8.162122804615452,33.53607486820718,25.233194971180577,-106.711555,21.111809,-13.037334,131.88658,-38.270645,-8.920985,-101.792175,-25.075188,13.784626,131.66397,-41.838802,15.000033,-4.1318455,-3.4853978,29.793802,-77.19554,22.265207,-39.416153,69.83402,-56.553528,-8.8553295,24.26161,-69.71408,-14.979306,35.326557,58.5738,34.80103,-0.066711046,-34.045776
99,63.098602294921875,34.74784851074219,48.74977493286133,8.050724763202888,32.640446745582764,25.213038678113737,-105.77978,20.752111,-12.627199,132.28142,-39.059185,-8.714361,-101.41153,-26.096634,14.469613,131.8202,-42.460438,14.832079,-4.968037,-3.961578,29.793802,-77.483,22.621979,-38.63196,68.9279,-56.899086,-8.981324,23.484854,-70.00583,-15.517553,35.383812,57.68455,33.883488,-0.05237181,-33.692463
100,62.936771392822266,35.0278434753418,49.07817459106445,6.58645282602429,32.51424341536535,23.38613071779297,-104.81718,21.403933,-13.157976,132.1067,-39.712585,-9.100112,-101.14315,-25.90861,13.306576,130.98848,-41.866184,14.489155,-4.8784266,-3.8855186,29.793802,-77.99228,23.063625,-37.96069,68.374084,-56.623753,-8.879136,23.18488,-69.583954,-16.02062,34.468685,56.927658,33.963425,0.22395058,-33.412273
101,62.81283950805664,35.294124603271484,49.3702392578125,6.044470839647486,32.15040179090664,22.742042714814122,-103.86437,21.526716,-12.915335,131.93275,-40.074223,-8.653598,-100.56332,-26.206133,13.005966,130.33215,-41.866676,14.2526455,-5.433865,-4.238278,29.793802,-78.33802,23.449842,-37.36067,67.02037,-56.21302,-8.899678,22.691143,-69.31624,-16.558249,34.01998,56.16179,34.679035,0.10674282,-33.28277
102,62.73626708984375,35.540401458740234,50.002525329589844,5.78473387112643,31.63392136000846,22.40128663043691,-102.50012,21.632801,-12.168111,131.2129,-40.312565,-7.8431654,-99.332726,-26.415802,12.702672,129.01273,-41.727203,13.885828,-5.8099837,-4.299942,29.793802,-78.59425,23.754396,-36.316013,65.39107,-55.43716,-8.678496,22.857502,-69.69509,-17.196188,34.052734,55.122135,33.84888,-0.5874499,-32.267097
103,62.713348388671875,35.77768325805664,50.86234664916992,4.850256560393455,31.54889560675203,21.659608032990047,-101.26528,22.053835,-11.848501,129.94225,-40.26073,-7.3399386,-98.12858,-26.122972,11.49562,127.24855,-40.849735,13.691283,-5.9236927,-4.1081367,29.793802,-79.0671,24.005249,-35.68802,64.1433,-55.25922,-8.355237,23.252562,-69.63248,-17.76035,33.760868,53.973953,33.97203,-0.2946294,-32.424793
104,62.744747161865234,35.98925018310547,52.04261016845703,4.228168707338694,31.324330093863875,21.06523271133342,-99.42175,23.082445,-10.798983,128.02666,-40.15095,-6.7342453,-96.35334,-26.28071,10.074818,124.88018,-39.838737,13.600934,-5.8461113,-4.0792527,29.793802,-79.13706,24.182297,-35.37816,62.932117,-53.680264,-7.9976387,22.760479,-69.17144,-18.165632,33.52521,53.149273,33.30727,-0.014815492,-32.63699
105,62.836021423339844,36.193359375,53.51064682006836,3.738281585468584,31.354880662744588,21.116698061072032,-97.50177,23.249521,-9.512917,125.3329,-39.730934,-6.029625,-94.46971,-26.777075,8.528612,122.09994,-38.61062,12.760797,-5.893236,-3.9002764,29.793802,-79.297806,24.305872,-34.70757,61.699276,-53.764156,-6.853151,22.94286,-69.14193,-18.624537,33.2522,51.459,33.563015,0.25094202,-33.490322
106,62.96934509277344,36.37981414794922,54.9459114074707,3.091919085775941,30.723387525796635,21.187326350288952,-95.0384,23.42848,-8.591419,122.77966,-39.249527,-5.75503,-91.72271,-26.78514,7.006001,119.48678,-37.4538,12.508746,-5.708408,-3.6226182,29.793802,-79.02986,24.348879,-33.88275,60.545265,-54.41508,-6.459247,22.221169,-68.95369,-19.038567,33.10265,50.322376,35.116257,-0.2936568,-32.30243
107,63.167118072509766,36.55588912963867,56.993431091308594,2.345978303951012,30.410729944967933,20.73259281446204,-91.8738,23.717552,-7.2737694,118.895775,-38.162968,-5.3593574,-88.47682,-26.6307,4.7566967,115.353226,-35.89341,12.249092,-5.4400806,-3.4471729,29.793802,-78.97083,24.382656,-33.3025,59.412758,-52.98317,-5.6439342,21.69675,-68.81378,-19.403524,32.90513,48.93553,34.448853,-0.5628638,-31.167173
108,63.419498443603516,36.72308349609375,59.21879959106445,1.964716418187149,30.472920817351824,20.777202130084376,-88.7496,23.3604,-5.6776752,114.23975,-37.01014,-5.0381575,-85.42214,-26.462973,2.7561898,110.81341,-34.027077,11.669954,-5.15316,-3.0223334,29.793802,-78.78134,24.406427,-33.20546,58.653767,-52.0414,-5.175007,21.315702,-68.89275,-19.784721,32.61234,48.023052,33.303055,-0.6815614,-30.148573
109,63.69965744018555,36.86965560913086,61.36061096191406,1.7392574245934025,29.98654735768116,21.282599148604998,-85.34459,22.823734,-4.2581778,109.72885,-35.60379,-5.0112457,-81.646675,-26.255617,0.96197575,106.34243,-32.609882,11.797063,-4.7180405,-2.6752734,29.793802,-78.3629,24.237644,-32.634235,57.36834,-51.43517,-4.119413,20.676388,-68.50629,-20.012896,32.181038,47.00682,34.55701,-1.2722661,-28.75737
110,64.00313568115234,36.993595123291016,63.649600982666016,2.086636833967008,29.356979723195,22.144876100074494,-81.41862,22.138432,-2.2490706,104.625046,-33.72133,-5.03195,-77.83061,-26.141794,-0.2725518,101.63341,-30.731089,11.8728285,-4.449877,-2.2324152,29.793802,-77.68623,23.905022,-31.960932,56.268063,-50.700237,-3.2679682,19.74512,-68.22889,-20.142609,31.587185,46.13271,34.201015,-1.1376576,-27.694899
111,64.31401062011719,37.1017951965332,66.39712524414062,2.545827077862144,28.559452804983987,23.164043476571685,-76.73382,20.971172,-0.1591187,98.22039,-31.428413,-4.9637976,-73.12117,-25.684784,-1.580503,95.56647,-28.774158,11.389094,-4.1229243,-1.8268789,29.793802,-77.09406,23.574448,-31.29808,55.431587,-49.625507,-2.8119607,18.593836,-67.56047,-20.236734,30.57462,45.71622,31.805212,-1.2166575,-25.973991
