Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
52,51.20845413208008,8.59968376159668,92.05638122558594,8.1163823329436,-2.884933998428582,17.86994527845787,-9.351839,-7.909204,-3.240609,28.50993,-10.766774,-0.15821704,-17.094622,-20.630236,-14.946939,85.03751,-9.602882,-1.2651061,-0.80540025,-1.4384815,11.094731,-0.28278053,11.23532,-26.531796,65.08355,-10.647982,3.589777,10.680064,5.1937675,-18.263063,30.91109,64.69426,4.165345,3.0766306,-6.7249556
53,54.48347473144531,9.504011154174805,92.40678405761719,8.081066651733192,-3.267526641715584,18.261630573859577,-5.5451937,-7.8214602,-3.5108771,27.233116,-11.529459,-0.21622182,-22.304834,-23.037859,-15.375068,84.28966,-13.899736,-2.0039806,-2.1202128,-1.5284513,11.257129,-2.7709296,11.373312,-26.72598,63.72071,-10.344898,3.6207352,11.242848,6.0552583,-17.800516,30.321333,65.401566,5.427005,2.5381334,-6.834819
54,57.96154022216797,10.393293380737305,92.57466125488281,7.7122867209028545,-3.5363781247713915,18.42195163679604,-2.0926363,-7.1550536,-3.193127,26.343748,-12.583925,-0.6229719,-25.579355,-24.88593,-17.94832,78.702194,-16.56613,-1.8652334,-3.012411,-1.4127272,11.551229,-5.425292,11.556401,-26.353035,61.61741,-10.329823,3.5719762,11.523524,6.814946,-17.43359,28.993565,65.337166,5.4365444,2.1926057,-7.0043635
55,61.646385192871094,11.251738548278809,92.4835433959961,7.783115226566424,-3.054378046545468,18.7345714159688,0.894148,-6.782766,-2.7893767,25.3498,-13.795673,-0.9618147,-28.941826,-26.078756,-19.374674,71.97978,-17.054237,-1.5033114,-3.8380606,-1.2607813,11.697689,-8.298186,11.820453,-26.18354,60.078407,-10.4691305,3.1850083,11.795193,7.919835,-17.08459,28.100885,65.26234,5.8699837,1.8356884,-7.446272
56,65.49014282226562,12.063881874084473,92.23451232910156,7.811685938941703,-2.210914540315355,19.605387206266446,3.9319885,-6.075424,-2.4047394,24.175522,-14.575445,-1.4911311,-32.067055,-26.156801,-19.50191,63.020054,-15.584775,-0.78009456,-4.729546,-1.16589,11.885653,-10.608408,12.075475,-25.541716,58.397327,-11.023498,3.0284712,12.349711,8.755748,-16.699972,27.213863,65.00262,5.752173,2.065021,-8.0684185
57,69.42074584960938,12.800701141357422,91.73872375488281,7.635397471236221,-1.3283804268789992,21.10213024117241,6.7971106,-4.9097233,-2.0152647,23.595278,-15.294807,-2.3723316,-33.611893,-25.82029,-19.601622,52.15556,-13.592693,0.45039588,-5.322762,-0.8226983,11.813346,-12.756496,12.406162,-25.656654,57.07666,-10.063123,3.2683022,11.556904,9.698675,-16.338236,26.660004,65.390236,5.636177,2.578549,-8.451112
58,73.37034606933594,13.435478210449219,90.92439270019531,7.3533086785652335,-0.1430100473243485,22.834626902254794,9.542191,-3.5965562,-1.9593935,23.347218,-16.078665,-3.3349473,-33.74863,-24.471773,-19.033447,41.142048,-12.083547,2.408844,-5.767529,-0.49234828,11.383427,-14.399576,12.773959,-25.664364,56.481678,-9.2235365,3.4334495,11.330337,10.999539,-15.94097,25.66537,65.483406,6.8551354,2.6227677,-9.265661
59,77.26951599121094,13.94612979888916,89.85087585449219,7.07100797556801,0.9798679205347341,24.218198145727655,12.21087,-2.1690216,-2.2900443,23.418015,-16.786783,-4.38616,-33.03719,-22.51952,-17.934748,31.856546,-11.1814575,4.8904395,-5.9859123,-0.003690022,10.916075,-15.065912,13.063454,-25.786266,55.88724,-8.725345,3.8085012,11.4333,11.532691,-15.592845,25.355696,66.28128,7.203561,3.5381427,-8.865985
60,81.06088256835938,14.3391695022583,89.14141082763672,6.424324711711963,1.3764464688453708,24.339969222919134,14.03158,-0.116230324,-2.2230616,24.275984,-16.115553,-5.9319234,-31.81514,-20.844584,-17.858027,28.393509,-10.50959,5.3216248,-6.1836834,0.76743907,10.443123,-15.3080225,13.290057,-25.67689,55.820442,-8.535045,3.918882,11.666825,11.886689,-15.210559,25.209349,66.66963,7.722492,3.6594298,-8.750358
61,84.72816467285156,14.637541770935059,88.9322738647461,5.507599899021153,0.7786689630057919,24.346670932425248,15.057874,2.5350008,-2.1731446,26.206911,-13.740762,-8.014034,-30.838839,-19.618298,-17.821806,30.291433,-8.292175,3.8397098,-6.4122877,1.5793885,9.9256115,-14.825338,13.454456,-25.528843,56.670868,-9.876783,3.591826,11.731917,12.011207,-14.863259,25.469446,67.542015,8.000312,3.4761732,-8.569254
62,88.26946258544922,14.897491455078125,88.89743041992188,3.580131785310694,-0.3104418225481759,24.1520197353432,15.189956,5.751408,-1.6182723,29.842321,-9.838249,-10.132929,-29.132763,-18.061096,-18.957344,33.7881,-6.7771072,1.4594585,-6.810122,2.5136151,9.129574,-13.112025,13.680375,-25.611973,58.10166,-10.541431,3.0532475,12.109484,12.475547,-14.50452,25.2155,67.82253,8.251625,3.222865,-9.297503
63,91.6985855102539,15.147866249084473,89.07626342773438,1.452516079739047,-1.560598380071542,23.929253663702603,13.60815,8.624429,-1.563429,36.60578,-4.3639765,-11.415099,-26.69668,-16.677118,-20.974258,36.96274,-7.6367745,-0.43762597,-6.9857426,3.5328147,8.469144,-11.081882,13.918927,-25.616909,59.68263,-10.021942,3.124515,11.311737,12.584349,-14.209621,24.995197,67.77441,8.928371,3.4472816,-10.039704
64,95.02908325195312,15.413477897644043,89.44654846191406,-0.18019903722412384,-2.9424879758138904,23.797787713264412,9.987311,10.706496,-1.9356118,46.49929,1.840899,-12.23031,-23.40298,-14.801502,-22.25215,38.65792,-9.395909,-1.6009485,-6.960903,4.504239,8.166022,-8.358305,14.04795,-26.82379,61.189537,-9.509837,3.0173113,10.780993,12.008693,-14.03244,25.01019,68.25834,10.113761,3.372172,-10.9437895
65,98.29127502441406,15.721309661865234,89.94644927978516,-1.1115841443105872,-3.573129990728458,23.446423203710868,4.7351756,12.256388,-2.155537,57.11677,7.3575325,-12.059315,-19.616177,-13.072241,-23.521341,38.679237,-11.047295,-2.2021601,-6.5259647,5.2168083,8.069441,-5.828366,14.035176,-27.765583,62.63365,-9.874648,3.30267,10.135011,10.941976,-14.010468,24.98639,68.6942,10.777039,3.561416,-11.590034
66,101.48607635498047,16.07752227783203,90.35482788085938,-1.7451955765456952,-4.34747762319793,23.00257717405271,-1.0895716,13.429422,-2.7513978,66.75987,8.91099,-10.952156,-15.467922,-11.253085,-24.169071,37.881172,-13.094913,-2.2612293,-5.4727755,5.857549,8.215789,-3.277346,13.912455,-28.737583,63.471714,-9.89242,3.6654656,9.229737,9.64482,-14.161805,24.813095,69.04683,10.810051,3.753555,-11.770928
67,104.65058898925781,16.482376098632812,90.9408187866211,-1.994250645413811,-4.681689902233392,21.95655023489085,-7.288685,14.108291,-2.784401,74.04925,7.355487,-9.725672,-11.411546,-9.522432,-24.455952,35.755768,-14.293436,-1.8523719,-4.1052585,6.1878676,8.303731,-0.9815355,13.771726,-29.15578,64.110435,-9.718893,3.839218,9.165908,8.298216,-14.450424,24.640274,69.072784,10.444435,4.115555,-11.576876
68,107.80732727050781,16.92752456665039,91.36245727539062,-2.00555780410205,-5.154379223726854,21.422038418386848,-13.707109,13.74531,-2.6286669,78.537636,3.5143595,-9.008307,-7.3665953,-8.309488,-24.499992,34.035816,-15.562005,-1.6486166,-2.4579358,6.544325,8.493639,0.8723992,13.689821,-29.267696,64.04152,-9.146396,4.3987722,8.853433,6.850138,-15.051089,24.676315,68.453064,9.439448,4.3132863,-11.317347
69,111.00138092041016,17.4130916595459,91.70873260498047,-1.956203589129811,-5.345017630164242,20.803169464189146,-19.493034,13.807974,-1.5635644,80.34844,0.088103876,-7.7427125,-3.4940665,-7.176021,-24.474236,31.956347,-16.417706,-0.8301363,-1.0546278,6.783024,8.835919,2.7461605,13.61756,-28.80937,64.48737,-8.863935,4.5746374,9.080529,5.6497498,-15.781228,24.373363,67.12527,9.237958,4.377681,-12.100708
70,114.25926971435547,17.937990188598633,92.16321563720703,-1.31373910874955,-5.253942365476247,20.6158358651321,-24.16507,13.189707,0.3392381,78.23255,-2.8832955,-7.5686655,-0.21617433,-6.6480837,-23.657784,30.283537,-16.244678,0.2584568,0.011542326,6.8143244,9.168999,4.427322,13.564583,-27.667078,65.17024,-9.516513,4.7699637,8.843283,3.777328,-16.979742,24.226252,66.0956,9.623458,3.6133497,-11.714799
71,117.5821304321289,18.52991485595703,92.42952728271484,-0.8963750678056421,-5.1389429719326145,20.041820839579437,-28.354181,12.250982,2.1489022,71.428696,-2.7991073,-7.213036,2.9555118,-6.3075485,-23.447208,29.147861,-16.003778,1.1378329,0.9743514,6.9222274,9.881288,6.0412593,13.468295,-26.498568,65.05842,-9.878206,4.595758,8.63852,1.876031,-18.403736,23.833158,64.33182,9.433689,3.9764245,-11.575405
72,120.9715576171875,19.203575134277344,92.46150970458984,-0.5972975351070979,-4.791966968818502,19.602799956232502,-32.060047,10.652778,2.7371094,64.51237,-2.0252244,-7.7251315,6.376805,-5.848834,-23.521723,27.235044,-16.203236,2.4169004,1.977598,7.203947,10.69142,7.509434,13.345357,-25.29105,64.86687,-10.162606,4.5036488,8.418903,0.8134895,-19.870474,22.813995,62.2115,10.130507,3.4518056,-12.212785
73,124.412109375,19.970413208007812,92.2834243774414,-0.20852504588399287,-3.985686165282393,19.343669740613024,-34.55658,8.825533,3.585796,55.12693,0.444309,-8.377768,9.166653,-5.4171314,-23.06398,25.552397,-16.749718,3.2202766,2.7752588,7.435143,11.251585,9.050166,13.092938,-24.648506,64.78361,-9.453698,4.8790627,8.048942,-0.46253714,-21.34643,22.456263,60.88568,10.687646,3.4221885,-12.102231
74,127.86085510253906,20.844797134399414,91.69922637939453,-0.5012588115196216,-3.281676258116679,19.3251740193883,-35.406063,8.024394,4.9155154,43.633976,2.5175457,-8.658406,12.250094,-4.026813,-22.15735,23.426783,-17.34471,3.971879,3.2532673,7.647704,11.530185,10.640114,12.712485,-23.87006,65.077126,-10.140963,5.0074067,7.8200207,-1.6734673,-22.757477,22.17965,59.567184,10.167272,3.118843,-11.540356
75,131.28326416015625,21.82204818725586,90.91144561767578,-0.7647128954824893,-2.7214243919071373,19.399690498694095,-35.196472,6.6045356,5.389586,32.356056,4.2894826,-9.846842,14.879542,-2.8104649,-20.392159,22.403862,-18.174404,4.0317183,3.494902,7.5501037,11.495242,12.0437155,12.2204275,-23.933088,65.48765,-11.840728,4.8938465,8.288387,-2.4959998,-23.909643,22.497559,58.30191,9.664734,2.9295428,-11.202814
76,134.66134643554688,22.88734245300293,89.97943878173828,-0.660028379356337,-2.1574434671187372,19.703843076012586,-34.56265,5.0002403,5.4609594,23.43024,5.091452,-10.598952,16.837835,-2.6413755,-18.18997,22.755793,-19.43445,3.8927658,3.5727117,6.951123,11.26015,13.168065,11.72505,-24.230713,65.96768,-13.653209,5.041919,9.112097,-2.4888544,-24.570303,22.622347,57.307545,10.283814,2.7755756,-11.390369
77,137.99253845214844,24.026771545410156,89.03687286376953,-0.4841049554426899,-1.7192942094248338,19.505933043345614,-33.65099,3.7575254,5.97379,18.979439,4.793572,-10.211757,18.371162,-3.6781573,-16.216316,24.090496,-20.457884,4.0928416,3.7949595,6.111267,11.151745,13.554438,11.27034,-24.59212,66.43317,-15.932114,4.6599855,9.465026,-2.2803144,-24.904127,23.001646,56.87854,10.60162,2.0287344,-11.1625
78,141.28475952148438,25.194883346557617,88.4774398803711,0.44381950689183175,-1.936141680330737,19.222833576218903,-32.732983,2.183488,5.649614,19.6679,5.9805613,-9.294491,20.432026,-4.5576253,-15.922553,25.16238,-19.557186,5.0096393,4.120175,5.2719493,10.639983,13.801346,10.844419,-24.341984,67.085175,-17.461641,4.8850155,9.118721,-0.79063207,-24.784906,22.926567,56.575096,11.828669,2.129879,-11.115128
79,144.51939392089844,26.378948211669922,88.3327407836914,1.750926577622816,-2.457775188426065,18.95075280877989,-31.661972,0.7355594,5.284735,22.182947,7.636274,-7.948466,21.690899,-5.692076,-15.270748,27.709316,-16.909624,6.1343665,4.439381,4.356621,10.113993,13.542925,10.378149,-23.990154,67.96241,-18.827972,5.225301,8.86475,0.8958636,-24.245594,23.090199,56.981018,13.283598,2.388093,-11.013142
80,147.68162536621094,27.559661865234375,88.44133758544922,3.2623529632985093,-3.0794374131971045,18.30771203611865,-30.441072,-1.0452731,4.2363462,24.927414,8.559648,-6.387443,21.246672,-7.7019935,-15.271809,33.499508,-12.24353,7.1145244,4.848962,3.2465143,9.547654,12.806096,9.961424,-23.693058,68.95616,-19.25535,5.6504264,8.375999,2.5645087,-23.497612,24.290607,58.488083,14.202802,2.013163,-11.075429
81,150.7585906982422,28.718053817749023,88.85909271240234,4.5854342548620535,-3.3762456692263174,17.546390160636026,-28.649885,-2.4504757,4.07214,26.983505,7.873184,-4.53581,17.85592,-9.99743,-14.173569,43.390354,-5.2767487,8.1563425,4.7423954,1.9705714,9.096128,11.537139,9.603552,-23.400791,69.35562,-19.266165,5.295357,8.544856,4.170243,-22.607708,25.839869,60.846485,13.011742,1.7564244,-10.316122
82,153.73500061035156,29.831573486328125,89.5781021118164,5.393199390940231,-3.9478175909804714,17.07966291090466,-26.485933,-3.517525,3.9693127,29.00856,5.5923805,-2.5442417,12.403237,-12.161668,-12.952015,55.373558,1.0686544,8.442508,4.1070375,0.82447386,9.150495,9.709058,9.307307,-23.522556,69.91948,-19.952389,4.669187,9.358017,5.1392045,-21.703798,27.868998,63.34163,12.040144,1.9992014,-9.778255
83,156.62203979492188,30.890836715698242,90.36681365966797,5.818779313962125,-4.001799645247787,16.63848670545983,-23.947773,-4.00966,4.2480416,29.964869,2.536376,-0.96825385,6.3079343,-14.434219,-12.776322,65.84092,2.4222984,7.30523,3.2286146,0.115027115,9.212895,7.436773,9.164255,-23.387629,69.77628,-20.084661,3.8866382,10.292055,6.0458546,-20.855259,29.203129,65.607574,10.389911,2.2095363,-8.749694
84,159.42727661132812,31.87831687927246,90.9554672241211,6.5108848727309985,-4.087712185514591,16.235928551312274,-21.13727,-4.6094484,5.03836,30.274372,-0.26978374,0.8308432,0.12749605,-18.097502,-14.002431,73.648155,-0.05406448,4.7614326,1.9964358,-0.36799642,9.571055,4.8707886,9.302739,-23.167389,68.46681,-18.785366,3.0688171,10.668822,6.4198475,-20.157822,29.848146,67.960266,9.005353,2.1508367,-7.5204897
85,162.183349609375,32.79574203491211,91.56925201416016,6.828653342254115,-4.1211701370033405,15.782030213321969,-18.175598,-4.837232,5.5401735,30.08718,-2.255983,1.3873401,-6.0054607,-20.992975,-15.35216,78.330765,-3.7752254,2.617315,0.88960224,-0.478783,10.091077,1.5721233,9.790929,-23.50399,66.430016,-17.28804,3.2121928,11.297347,6.7125545,-19.612387,29.666454,68.65741,9.088204,2.3184817,-7.370357
86,164.9266815185547,33.64258575439453,92.1730728149414,6.688488343356105,-4.312386061853907,15.262891483228717,-14.858688,-4.3775916,6.2348638,29.534283,-3.5236888,1.533532,-11.322781,-24.001,-17.229382,78.995636,-7.8901205,1.110956,-0.14110741,-0.35810903,10.898943,-1.285553,10.564358,-23.213923,63.495922,-16.264513,3.3720999,12.051566,6.864436,-19.28426,28.776804,68.896614,9.532532,2.0513015,-7.626471
87,167.7057342529297,34.412681579589844,92.75215911865234,6.05275656901439,-4.468470748279248,15.221368384667313,-11.901773,-3.760442,5.8994427,29.216173,-4.206984,0.8245016,-15.073935,-25.853737,-18.941345,75.36107,-11.07595,1.0397877,-1.0701188,-0.01679688,11.568707,-3.6533003,11.616522,-22.810318,59.384907,-16.098724,3.3350048,12.431966,7.4662023,-19.165873,27.425404,67.941986,9.6641,2.247838,-8.327261
88,170.55142211914062,35.08845138549805,93.26240539550781,5.306330793707856,-4.203994324101458,15.818389080158736,-9.694201,-3.281247,4.8151746,29.11911,-5.11634,0.18971749,-19.255724,-26.429241,-19.62348,69.27841,-11.785458,1.5062407,-1.7754579,0.4565192,12.44499,-5.8929625,12.853786,-22.126778,54.76242,-15.537279,3.602315,12.007632,8.653305,-19.083279,25.897623,66.333534,11.049801,1.9082295,-9.535009
89,173.46644592285156,35.64344787597656,93.56002044677734,4.711738444358499,-3.405816737530288,16.46145409296578,-7.8888965,-2.324935,4.7822137,28.959435,-7.2548532,-0.04946545,-22.66678,-25.739489,-19.796844,60.6382,-11.228928,2.7116857,-2.2846446,0.97830456,12.949779,-6.919373,14.16456,-21.683134,50.26742,-13.564836,4.0241885,11.85175,9.342736,-19.150833,24.855885,65.33685,11.764444,1.9298912,-9.384531
90,176.41314697265625,36.05998992919922,93.73738098144531,4.256595976330917,-2.313084802892738,17.10660525173067,-6.582285,-1.2957141,4.8321385,29.113037,-9.023159,-0.34679163,-24.776432,-24.08018,-18.361818,51.333496,-9.353979,4.213246,-3.1392028,1.2990766,13.222392,-7.7736325,15.424672,-21.457417,46.792778,-13.215968,3.6774256,12.028338,10.613827,-19.114851,23.78534,63.824554,12.854679,1.9283322,-10.037472
91,179.32110595703125,36.32048034667969,93.51936340332031,4.002773164081225,-1.4008448429148823,18.211541045889682,-5.470871,-0.6031712,4.090001,29.677174,-11.512973,-1.1764671,-25.668694,-22.143942,-16.616173,41.065456,-7.447706,6.086334,-3.6664672,1.9332606,13.305344,-8.150912,16.447412,-21.591047,43.651997,-12.250325,4.081885,11.451115,11.836086,-19.050957,23.231434,62.917446,13.390809,2.2000098,-10.349751
92,182.11814880371094,36.445526123046875,93.03347778320312,3.697950858698508,-0.32418509072327545,19.234156544595578,-4.9407606,0.33323532,3.255408,31.015648,-14.243195,-2.253318,-25.544018,-19.521141,-14.1808,32.517715,-6.4112406,7.8838067,-4.147214,2.7708385,12.976823,-7.7333617,17.161983,-21.807068,41.58098,-11.568021,4.480881,11.489181,12.832637,-18.954018,22.602983,62.487717,14.843226,2.7653446,-10.803808
93,184.72047424316406,36.46413040161133,92.25305938720703,3.6238143302538517,-0.33574298151814386,20.25848878006089,-3.8035939,1.2170498,2.386205,33.70567,-16.721815,-3.7705595,-25.206459,-17.807081,-13.125403,28.956972,-5.501438,8.46615,-4.2750325,3.717341,12.941683,-6.752354,17.450323,-22.139742,40.40575,-10.8636875,4.636293,11.713699,13.192041,-18.879915,22.598642,62.739594,16.170584,2.8504841,-11.480739
94,187.0845489501953,36.45095443725586,91.31280517578125,3.1777319108435,-1.2764755828014835,20.923976476300655,-3.7118213,3.166203,1.2298018,39.72781,-18.631721,-5.8553805,-24.75261,-16.82985,-12.832335,30.219065,-2.7620792,7.3128567,-4.318616,4.898127,12.898856,-5.5182176,17.459072,-22.321638,40.31408,-10.818375,4.427959,11.008637,13.471028,-18.833437,22.61899,63.150204,16.408022,2.7099817,-11.48849
95,189.21920776367188,36.47911071777344,90.3985595703125,2.289121921901307,-2.141848598991699,21.129151558408395,-6.27489,5.166137,0.23604137,48.689274,-17.741198,-7.857978,-24.099415,-16.623857,-14.062452,33.536392,-2.4996264,5.334676,-4.125992,5.755096,13.4134035,-4.033123,17.341831,-22.87702,41.892704,-10.668196,4.1659856,10.836835,12.365095,-18.799154,22.712929,63.857273,17.654364,2.1819801,-12.068664
96,191.15139770507812,36.580936431884766,90.34487915039062,1.8300994068718193,-3.09386546171026,21.453929612850672,-10.980962,6.938602,-0.6900306,60.494804,-13.808865,-9.888216,-22.891367,-17.565378,-16.473764,37.16457,-5.0533056,3.2665515,-4.011972,6.4119277,14.080187,-3.1702704,17.069818,-23.663458,44.59652,-10.070979,3.874347,9.923762,10.927028,-18.756695,22.822222,64.238754,16.87063,2.6310174,-12.63664
97,192.94532775878906,36.80230712890625,89.94804382324219,0.8859170605919511,-3.67240387356971,21.376655801072182,-15.888018,7.857088,-1.2062236,70.24535,-9.381007,-11.007171,-21.65121,-17.859787,-18.707123,40.374874,-7.8429675,1.9286959,-3.4939399,7.107506,14.821904,-2.0444224,16.807592,-24.806147,46.323055,-9.60104,4.2467723,9.038789,8.4779,-18.914795,22.901371,64.76633,16.761646,3.0248837,-12.957475
98,194.676513671875,37.12870788574219,89.76924896240234,0.6783681778436915,-4.261954204229961,21.25567986544572,-20.307302,8.040479,-1.9853504,76.82865,-5.25626,-12.2614975,-19.93442,-18.408054,-19.972284,42.345123,-10.677906,1.5139958,-2.7808096,7.411585,15.775679,-0.7881013,16.477673,-25.587305,47.2653,-8.541691,4.315447,8.856071,6.011916,-19.236708,22.799738,64.822716,16.234415,2.8224008,-13.566547
99,196.42059326171875,37.55788040161133,89.95670318603516,1.2092188424112902,-4.610596812836456,20.660398326094132,-24.988716,8.179947,-1.9990883,80.89149,-3.4221225,-12.931234,-18.332264,-19.187765,-20.28785,43.286457,-11.919106,1.5865015,-1.9391057,7.5592422,16.69719,0.49988908,16.191969,-25.55818,47.711384,-8.6575165,4.7670794,8.448912,3.3375602,-19.82176,22.400415,64.60108,16.174688,2.7247748,-13.675715
100,198.22637939453125,38.089637756347656,90.40411376953125,1.6419474743688067,-4.722395613126522,20.48306293723585,-29.344582,9.152837,-0.8965852,80.61758,-2.8668435,-12.15069,-16.107573,-19.023542,-19.787231,42.08794,-12.380372,2.5578332,-1.247798,7.9167395,18.006012,1.3473073,15.981537,-24.99665,47.593777,-8.534952,5.274303,8.22491,0.6303001,-20.735594,21.938263,63.572132,15.862232,3.186467,-13.899025
101,200.12664794921875,38.74214172363281,90.97212219238281,1.7970521854013861,-3.428034963058869,20.46425490230858,-32.805542,10.990883,1.3047967,76.19504,-2.997452,-11.063825,-14.991436,-18.555956,-19.516773,40.292297,-12.77944,4.0909667,-1.0118669,8.029011,19.500795,2.0902748,15.935911,-24.496246,48.061993,-9.336493,5.2482915,8.6584835,-2.0859866,-21.90486,21.17314,62.015285,17.127998,3.3171806,-14.287736
102,202.06768798828125,39.50334548950195,91.51236724853516,2.33844208944567,-2.494017363355031,20.461875583854336,-35.289333,11.637744,2.5860674,67.772446,-1.8773438,-11.088861,-13.513465,-19.187672,-20.000158,39.065327,-12.808262,5.256451,-0.7283096,8.125777,21.293222,2.4486876,16.02572,-23.427462,47.33423,-8.183784,5.8340187,8.070094,-5.185457,-23.428886,20.510698,60.293934,17.991747,3.4296172,-13.570914
103,204.01641845703125,40.372276306152344,91.91252899169922,2.916984793347619,-0.9823721123027194,20.671289201684587,-36.52426,11.085452,2.449742,57.26027,0.79380655,-12.340048,-12.972652,-19.685375,-19.679268,38.165493,-12.956986,6.7057214,-0.3610889,8.118908,23.066774,2.012988,16.19453,-22.793505,46.532894,-8.694927,5.64952,8.423834,-7.2847695,-24.7813,20.015266,57.791443,18.379553,3.436486,-12.917476
104,205.9114990234375,41.311885833740234,92.14762878417969,3.558128041099441,0.9137405864514593,20.435911495713583,-36.647842,10.429655,1.5216339,46.05005,3.9510632,-14.05125,-13.729557,-20.004988,-18.0872,38.196754,-13.017105,7.9159226,-0.36282936,7.7777343,24.829208,1.2905942,16.45218,-22.273552,45.53565,-8.9997835,5.95685,8.503336,-9.411354,-25.909128,19.467037,54.99809,19.828676,3.314656,-13.234947
105,207.6892852783203,42.282081604003906,91.56021118164062,3.0384183934707574,2.5535316037089077,20.139822649893595,-35.718044,10.45137,1.0943867,36.459236,6.671711,-15.000033,-14.654824,-19.169804,-16.405876,39.408566,-14.827626,9.229467,-0.53017485,7.4697337,26.086239,0.5819028,16.648333,-22.558126,45.613205,-12.150325,5.539842,9.075885,-10.445438,-26.489494,19.715416,52.17,20.53938,3.016923,-14.054613
106,209.3427734375,43.200157165527344,90.67887878417969,2.8314481994425056,3.9603315968603665,19.68607210612589,-34.988407,10.307816,0.8286209,31.636517,7.958356,-15.000033,-16.564558,-19.810034,-15.349369,43.381588,-16.555624,10.630056,-0.9044044,6.6914406,27.421568,-0.6274093,16.908226,-22.320919,45.630344,-14.4603195,5.5325966,9.675377,-12.566725,-26.90602,20.100664,50.5864,20.708868,2.9803724,-14.595567
107,210.88519287109375,44.00880432128906,89.61465454101562,2.469979844621936,4.6329776015302615,18.344593310622823,-34.69556,10.309124,1.3421403,30.91105,8.566384,-14.375925,-18.724436,-21.098167,-13.598319,48.463932,-17.791952,11.948532,-1.282036,5.8919806,29.211048,-2.9113016,17.15692,-21.736954,45.979023,-16.232397,5.8351507,10.210552,-14.884605,-27.083158,19.763338,49.735065,21.205994,2.706981,-14.647292
108,212.41159057617188,44.651084899902344,88.72382354736328,2.619561573945578,6.120827300695989,17.13942420040034,-34.99245,10.412208,2.3640883,31.398962,8.091389,-13.238564,-23.676336,-23.36112,-11.521335,55.220444,-16.840073,12.542998,-1.3304151,4.8306093,29.793802,-6.147423,17.173647,-22.029966,48.679928,-17.058899,6.0493255,10.4854,-16.976862,-27.012505,18.777672,49.670372,21.385326,3.1090353,-14.643709
109,214.0003662109375,45.102779388427734,88.71508026123047,3.0188120384307306,8.011977256564778,15.271890138294014,-36.007263,10.856106,3.0291207,32.483418,7.09293,-12.769125,-29.249914,-24.200161,-9.705823,61.517784,-15.644079,13.138543,-1.2038462,4.0132318,29.793802,-11.587239,17.022617,-22.219471,52.58793,-17.522749,5.5724106,11.63067,-20.166346,-26.842552,19.106915,50.72946,21.730795,2.3790443,-15.544767
110,215.73960876464844,45.3846435546875,88.44715118408203,3.283099552434018,10.470051575705506,14.233258345908384,-37.714245,11.553971,3.6817079,33.866756,5.665811,-13.007361,-35.142822,-25.235653,-9.370755,65.26766,-14.575819,13.4181185,-1.1485994,3.7184706,29.793802,-18.543049,16.78027,-23.269865,57.01848,-18.639784,5.2213087,11.866296,-25.0067,-26.576069,19.73269,53.231857,23.69168,1.9763978,-15.921358
111,217.70164489746094,45.52351379394531,88.39840698242188,3.4172055709377402,14.08403986835124,13.892928815863739,-40.306515,12.572223,4.7418528,34.834087,4.257436,-13.181522,-40.385654,-25.690361,-7.9069166,65.13128,-14.105897,13.478299,-1.043995,3.5576017,29.793802,-25.500378,16.417404,-24.358425,61.428852,-20.670345,4.88887,12.810398,-29.79394,-26.147757,20.716997,55.601704,24.969105,1.9127595,-16.244606
112,219.8956298828125,45.5419921875,88.1677474975586,4.0097182120254296,18.366083121704786,14.531685387791791,-43.537285,12.854145,5.3869143,35.457165,2.8883328,-13.692177,-45.138996,-25.61334,-6.1266155,61.528023,-12.962551,14.246364,-0.9090324,3.4058168,29.793802,-32.975235,16.0006,-25.933197,65.373085,-22.435413,4.397836,13.598209,-34.86858,-25.747593,22.919668,57.868828,24.639849,1.7730418,-16.880705
113,222.28504943847656,45.461368560791016,87.97662353515625,4.032097007787672,23.177222353330343,15.490638624825143,-47.657997,13.804911,5.494402,36.46888,1.0658628,-13.196071,-48.83992,-24.303211,-3.6503031,53.55312,-11.083555,15.000033,-0.2778158,3.8810644,29.793802,-40.2305,15.677299,-27.056335,67.30126,-24.646975,4.258774,14.449015,-39.757336,-25.392,23.880445,59.954037,25.990978,1.888246,-17.493738
